Source.Name,shape_left,shape_right,probability_left,probability_right,address_left,address_right,difficulty,shape_left_es,shape_right_es,probability_left_es,probability_right_es,address_left_es,address_right_es,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_es.thisRepN,trials_es.thisTrialN,trials_es.thisN,trials_es.thisIndex,image_back.started,image_welcome.started,Text_2.started,key_resp.started,key_resp.keys,key_resp.rt,image_back2.started,image_instruct1.started,text_3.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,image_back3.started,image_instruct2.started,text_4.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,image_background.started,image_left.started,image_right.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,chosen_side,chosen_probability,chosen_shape,outcome_left,outcome_right,chosen_outcome,image_background2.started,text.started,image_retained.started,image_back4.started,key_resp_4.started,image_instruct3.started,text_5.started,key_resp_4.keys,key_resp_4.rt,image_background3.started,image_left_es.started,image_right_es.started,mouse_es.started,mouse_es.x,mouse_es.y,mouse_es.leftButton,mouse_es.midButton,mouse_es.rightButton,mouse_es.clicked_name,chosen_side_es,chosen_probability_es,chosen_shape_es,outcome_left_es,outcome_right_es,chosen_outcome_es,image_background4.started,text_2.started.1,image_background4.stopped,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,Column1
Rashmi_EE_trial_2023-04-14_15h06.42.265.csv,,,,,,,1,circle,-0.8,0.9,0.1,circle.png,-0.8.png,,,,,0,0,0,0,0,21,21,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.484392,422.9821992,422.9821992,0.5158395,-0.299074074,0,1,0,0,image_left_es,left,0.9,circle,-1,-1,-1,424.8488376,424.8488376,425.3584438,425.3584438,Rashmi,1,2023-04-14_15h06.42.265,EE_trial,,,
Rashmi_EE_trial_2023-04-14_15h06.42.265.csv,,,,,,,1,cross,-0.4,0.1,0.3,cross.png,-0.4.png,,,,,0,0,0,0,0,22,22,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.3584438,425.8487227,425.8487227,0.5135169,-0.281481481,0.005555556,1,0,0,image_left_es,left,0.1,cross,-1,-1,-1,440.0484979,440.0484979,440.551237,440.551237,Rashmi,1,2023-04-14_15h06.42.265,EE_trial,,,
Rashmi_EE_trial_2023-04-14_15h06.42.265.csv,,,,,,,1,square,0,0.6,0.5,square.png,0.png,,,,,0,0,0,0,0,23,23,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.551237,441.0492467,441.0492467,0.514268,-0.265740741,-0.025,1,0,0,image_left_es,left,0.6,square,1,-1,1,442.3152202,442.3152202,442.8212954,442.8212954,Rashmi,1,2023-04-14_15h06.42.265,EE_trial,,,
Rashmi_EE_trial_2023-04-14_15h06.42.265.csv,,,,,,,1,circle,0.2,0.9,0.2,circle.png,0.2.png,,,,,0,0,0,0,0,24,24,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.8212954,443.3154242,443.3154242,0.5151691,-0.265740741,-0.025,1,0,0,image_left_es,left,0.9,circle,1,1,1,444.7815594,444.7815594,445.2858873,445.2858873,Rashmi,1,2023-04-14_15h06.42.265,EE_trial,,,
Rashmi_EE_trial_2023-04-14_15h06.42.265.csv,,,,,,,1,cross,0.4,0.1,0.7,cross.png,0.4.png,,,,,0,0,0,0,0,25,25,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.2858873,445.7822123,445.7822123,0.5148699,0.106481481,0.12037037,1,0,0,image_right_es,right,0.7,0.4,1,1,1,448.6316012,448.6316012,449.1346455,449.1346455,Rashmi,1,2023-04-14_15h06.42.265,EE_trial,,,
Rashmi_EE_trial_2023-04-14_15h06.42.265.csv,,,,,,,1,triangle,-0.2,0.4,0,triangle.png,-0.2.png,,,,,0,0,0,0,0,26,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.1346455,449.631915,449.631915,0.5140757,-0.276851852,0.005555556,1,0,0,image_left_es,left,0.4,triangle,1,-1,1,458.1152928,458.1152928,458.6194723,458.6194723,Rashmi,1,2023-04-14_15h06.42.265,EE_trial,,,
Rashmi_EE_trial_2023-04-14_15h06.42.265.csv,,,,,,,1,square,-0.2,0.6,0,square.png,-0.2.png,,,,,0,0,0,0,0,27,27,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.6194723,459.1154975,459.1154975,0.5135151,-0.284259259,-0.022222222,1,0,0,image_left_es,left,0.6,square,1,-1,1,460.5984044,460.5984044,461.1180119,461.1180119,Rashmi,1,2023-04-14_15h06.42.265,EE_trial,,,
Rashmi_EE_trial_2023-04-14_15h06.42.265.csv,,,,,,,1,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rashmi,1,2023-04-14_15h06.42.265,EE_trial,,,
Rashmi_EE_trial_2023-04-14_15h06.42.265.csv,,,,,,,3,triangle,0.8,0.4,0.9,triangle.png,0.8.png,,,,,0,1,1,1,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.1180119,461.5992153,461.5992153,0.5103085,0.113888889,0.073148148,1,0,0,image_right_es,right,0.9,0.8,1,1,1,465.4486773,465.4486773,465.9548356,465.9548356,Rashmi,1,2023-04-14_15h06.42.265,EE_trial,,,
Rashmi_EE_trial_2023-04-14_15h06.42.265.csv,,,,,,,3,square,0.4,0.6,0.7,square.png,0.4.png,,,,,0,1,1,1,0,1,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.9548356,466.4489826,466.4489826,0.5121486,-0.25,0.011111111,1,0,0,image_left_es,left,0.6,square,1,1,1,469.3656034,469.3656034,469.8706423,469.8706423,Rashmi,1,2023-04-14_15h06.42.265,EE_trial,,,
Rashmi_EE_trial_2023-04-14_15h06.42.265.csv,,,,,,,3,triangle,-0.2,0.4,0,triangle.png,-0.2.png,,,,,0,1,1,1,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.8706423,470.3656412,470.3656412,0.5113898,-0.244444444,-0.010185185,1,0,0,image_left_es,left,0.4,triangle,-1,-1,-1,473.8821593,473.8821593,474.3952522,474.3952522,Rashmi,1,2023-04-14_15h06.42.265,EE_trial,,,
Rashmi_EE_trial_2023-04-14_15h06.42.265.csv,,,,,,,3,cross,-0.8,0.1,0.1,cross.png,-0.8.png,,,,,0,1,1,1,0,3,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.3952522,474.8821503,474.8821503,0.5145407,-0.325,-0.015740741,1,0,0,image_left_es,left,0.1,cross,-1,-1,-1,477.2656703,477.2656703,477.7728393,477.7728393,Rashmi,1,2023-04-14_15h06.42.265,EE_trial,,,
Rashmi_EE_trial_2023-04-14_15h06.42.265.csv,,,,,,,3,square,-0.4,0.6,0.3,square.png,-0.4.png,,,,,0,1,1,1,0,4,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.7728393,478.2656749,478.2656749,0.5111047,-0.260185185,0.008333333,1,0,0,image_left_es,left,0.6,square,-1,-1,-1,479.3818387,479.3818387,479.8843513,479.8843513,Rashmi,1,2023-04-14_15h06.42.265,EE_trial,,,
Rashmi_EE_trial_2023-04-14_15h06.42.265.csv,,,,,,,3,circle,-0.8,0.9,0.1,circle.png,-0.8.png,,,,,0,1,1,1,0,5,5,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.8843513,480.3822859,480.3822859,0.5141083,-0.261111111,0.008333333,1,0,0,image_left_es,left,0.9,circle,1,-1,1,482.3319652,482.3319652,482.8363464,482.8363464,Rashmi,1,2023-04-14_15h06.42.265,EE_trial,,,
Rashmi_EE_trial_2023-04-14_15h06.42.265.csv,,,,,,,3,circle,0.8,0.9,0.9,circle.png,0.8.png,,,,,0,1,1,1,0,6,6,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.8363464,483.3322441,483.3322441,0.5135336,0.277777778,-0.185185185,1,0,0,image_right_es,right,0.9,0.8,1,1,1,488.7820777,488.7820777,489.2850259,489.2850259,Rashmi,1,2023-04-14_15h06.42.265,EE_trial,,,
Rashmi_EE_trial_2023-04-14_15h06.42.265.csv,,,,,,,3,cross,0,0.1,0.5,cross.png,0.png,,,,,0,1,1,1,0,7,7,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.2850259,489.7824087,489.7824087,0.514603,0.293518519,-0.053703704,1,0,0,image_right_es,right,0.5,0,-1,1,1,495.6487539,495.6487539,496.1601955,496.1601955,Rashmi,1,2023-04-14_15h06.42.265,EE_trial,,,
Rashmi_EE_trial_2023-04-14_15h06.42.265.csv,,,,,,,3,cross,-0.2,0.1,0,cross.png,-0.2.png,,,,,0,1,1,1,0,8,8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.1601955,496.6491207,496.6491207,0.5137131,-0.296296296,-0.025925926,1,0,0,image_left_es,left,0.1,cross,-1,-1,-1,501.6657843,501.6657843,502.170926,502.170926,Rashmi,1,2023-04-14_15h06.42.265,EE_trial,,,
Rashmi_EE_trial_2023-04-14_15h06.42.265.csv,,,,,,,3,circle,-0.2,0.9,0,circle.png,-0.2.png,,,,,0,1,1,1,0,9,9,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.170926,502.6660175,502.6660175,0.5128343,-0.3,-0.016666667,1,0,0,image_left_es,left,0.9,circle,1,-1,1,504.1320812,504.1320812,504.6328548,504.6328548,Rashmi,1,2023-04-14_15h06.42.265,EE_trial,,,
Rashmi_EE_trial_2023-04-14_15h06.42.265.csv,,,,,,,3,triangle,-0.4,0.4,0.3,triangle.png,-0.4.png,,,,,0,1,1,1,0,10,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.6328548,505.1326171,505.1326171,0.5130477,-0.273148148,-0.042592593,1,0,0,image_left_es,left,0.4,triangle,-1,-1,-1,510.4822633,510.4822633,510.9891178,510.9891178,Rashmi,1,2023-04-14_15h06.42.265,EE_trial,,,
Rashmi_EE_trial_2023-04-14_15h06.42.265.csv,,,,,,,3,triangle,0.4,0.4,0.7,triangle.png,0.4.png,,,,,0,1,1,1,0,11,11,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.9891178,511.482546,511.482546,0.5146846,0.072222222,0.039814815,1,0,0,image_right_es,right,0.7,0.4,-1,-1,-1,514.5322593,514.5322593,515.038416,515.038416,Rashmi,1,2023-04-14_15h06.42.265,EE_trial,,,
Rashmi_EE_trial_2023-04-14_15h06.42.265.csv,,,,,,,3,square,-0.8,0.6,0.1,square.png,-0.8.png,,,,,0,1,1,1,0,12,12,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.038416,515.532222,515.532222,0.5136188,-0.29537037,-0.001851852,1,0,0,image_left_es,left,0.6,square,1,-1,1,516.7487274,516.7487274,517.2494083,517.2494083,Rashmi,1,2023-04-14_15h06.42.265,EE_trial,,,
Rashmi_EE_trial_2023-04-14_15h06.42.265.csv,,,,,,,3,square,0.2,0.6,0.2,square.png,0.2.png,,,,,0,1,1,1,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.2494083,517.7493864,517.7493864,0.5145501,-0.261111111,0,1,0,0,image_left_es,left,0.6,square,1,1,1,518.6829314,518.6829314,519.1860905,519.1860905,Rashmi,1,2023-04-14_15h06.42.265,EE_trial,,,
Rashmi_EE_trial_2023-04-14_15h06.42.265.csv,,,,,,,3,circle,0,0.9,0.5,circle.png,0.png,,,,,0,1,1,1,0,14,14,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.1860905,519.6829556,519.6829556,0.5136843,-0.360185185,-0.025,1,0,0,image_left_es,left,0.9,circle,1,1,1,521.33211,521.33211,521.8401477,521.8401477,Rashmi,1,2023-04-14_15h06.42.265,EE_trial,,,
Rashmi_EE_trial_2023-04-14_15h06.42.265.csv,,,,,,,3,circle,0.4,0.9,0.7,circle.png,0.4.png,,,,,0,1,1,1,0,15,15,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.8401477,522.3323743,522.3323743,0.5142687,-0.24537037,-0.012962963,1,0,0,image_left_es,left,0.9,circle,1,1,1,524.1990085,524.1990085,524.7075506,524.7075506,Rashmi,1,2023-04-14_15h06.42.265,EE_trial,,,
Rashmi_EE_trial_2023-04-14_15h06.42.265.csv,,,,,,,3,cross,0.2,0.1,0.2,cross.png,0.2.png,,,,,0,1,1,1,0,16,16,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.7075506,525.1996486,525.1996486,0.5133406,0.283333333,0.081481481,1,0,0,image_right_es,right,0.2,0.2,-1,-1,-1,529.0154468,529.0154468,529.5172243,529.5172243,Rashmi,1,2023-04-14_15h06.42.265,EE_trial,,,
Rashmi_EE_trial_2023-04-14_15h06.42.265.csv,,,,,,,3,cross,0.8,0.1,0.9,cross.png,0.8.png,,,,,0,1,1,1,0,17,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.5172243,530.0157601,530.0157601,0.5130869,0.281481481,-0.014814815,1,0,0,image_right_es,right,0.9,0.8,1,1,1,533.732505,533.732505,534.2339693,534.2339693,Rashmi,1,2023-04-14_15h06.42.265,EE_trial,,,
Rashmi_EE_trial_2023-04-14_15h06.42.265.csv,,,,,,,3,triangle,0,0.4,0.5,triangle.png,0.png,,,,,0,1,1,1,0,18,18,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.2339693,534.7328432,534.7328432,0.5136923,-0.243518519,0.006481481,1,0,0,image_left_es,left,0.4,triangle,-1,-1,-1,536.6331677,536.6331677,537.135338,537.135338,Rashmi,1,2023-04-14_15h06.42.265,EE_trial,,,
Rashmi_EE_trial_2023-04-14_15h06.42.265.csv,,,,,,,3,square,0.8,0.6,0.9,square.png,0.8.png,,,,,0,1,1,1,0,19,19,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.135338,537.6338605,537.6338605,0.5138215,0.448148148,0.071296296,1,0,0,image_right_es,right,0.9,0.8,-1,1,1,541.8666349,541.8666349,542.3724942,542.3724942,Rashmi,1,2023-04-14_15h06.42.265,EE_trial,,,
Rashmi_EE_trial_2023-04-14_15h06.42.265.csv,,,,,,,3,circle,-0.4,0.9,0.3,circle.png,-0.4.png,,,,,0,1,1,1,0,20,20,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.3724942,542.8671851,542.8671851,0.514688,-0.262037037,0.003703704,1,0,0,image_left_es,left,0.9,circle,1,-1,1,544.3999671,544.3999671,544.9050297,544.9050297,Rashmi,1,2023-04-14_15h06.42.265,EE_trial,,,
Rashmi_EE_trial_2023-04-14_15h06.42.265.csv,,,,,,,3,triangle,0.2,0.4,0.2,triangle.png,0.2.png,,,,,0,1,1,1,0,21,21,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.9050297,545.4004422,545.4004422,0.5137655,0.428703704,-0.085185185,1,0,0,image_right_es,right,0.2,0.2,1,1,1,549.3987547,549.3987547,549.9037665,549.9037665,Rashmi,1,2023-04-14_15h06.42.265,EE_trial,,,
Rashmi_EE_trial_2023-04-14_15h06.42.265.csv,,,,,,,3,triangle,-0.8,0.4,0.1,triangle.png,-0.8.png,,,,,0,1,1,1,0,22,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.9037665,550.3990503,550.3990503,0.5135817,-0.277777778,-0.012962963,1,0,0,image_left_es,left,0.4,triangle,-1,-1,-1,551.349093,551.349093,551.8633169,551.8633169,Rashmi,1,2023-04-14_15h06.42.265,EE_trial,,,
Rashmi_EE_trial_2023-04-14_15h06.42.265.csv,,,,,,,3,square,-0.2,0.6,0,square.png,-0.2.png,,,,,0,1,1,1,0,23,23,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.8633169,552.3498153,552.3498153,0.5148822,-0.258333333,0.000925926,1,0,0,image_left_es,left,0.6,square,1,-1,1,553.2821063,553.2821063,553.790727,553.790727,Rashmi,1,2023-04-14_15h06.42.265,EE_trial,,,
Rashmi_EE_trial_2023-04-14_15h06.42.265.csv,,,,,,,3,square,0,0.6,0.5,square.png,0.png,,,,,0,1,1,1,0,24,24,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.790727,554.2826933,554.2826933,0.5143758,-0.305555556,0,1,0,0,image_left_es,left,0.6,square,-1,-1,-1,555.8155242,555.8155242,556.3163607,556.3163607,Rashmi,1,2023-04-14_15h06.42.265,EE_trial,,,
Rashmi_EE_trial_2023-04-14_15h06.42.265.csv,,,,,,,3,cross,0.4,0.1,0.7,cross.png,0.4.png,,,,,0,1,1,1,0,25,25,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.3163607,556.8159534,556.8159534,0.5137747,0.189814815,0.17037037,1,0,0,image_right_es,right,0.7,0.4,-1,1,1,567.8990724,567.8990724,568.4048988,568.4048988,Rashmi,1,2023-04-14_15h06.42.265,EE_trial,,,
Rashmi_EE_trial_2023-04-14_15h06.42.265.csv,,,,,,,3,cross,-0.4,0.1,0.3,cross.png,-0.4.png,,,,,0,1,1,1,0,26,26,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.4048988,568.8997783,568.8997783,0.5158918,-0.284259259,-0.028703704,1,0,0,image_left_es,left,0.1,cross,-1,-1,-1,574.1323919,574.1323919,574.638726,574.638726,Rashmi,1,2023-04-14_15h06.42.265,EE_trial,,,
Rashmi_EE_trial_2023-04-14_15h06.42.265.csv,,,,,,,3,circle,0.2,0.9,0.2,circle.png,0.2.png,,,,,0,1,1,1,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.638726,575.1329874,575.1329874,0.5144828,-0.284259259,-0.028703704,1,0,0,image_left_es,left,0.9,circle,1,-1,1,576.4991998,576.4991998,577.0236859,577.0236859,Rashmi,1,2023-04-14_15h06.42.265,EE_trial,,,
Rashmi_EE_trial_2023-04-14_15h06.42.265.csv,,,,,,,3,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rashmi,1,2023-04-14_15h06.42.265,EE_trial,,,
Rashmi_EE_trial_2023-04-14_15h06.42.265.csv,,,,,,,5,cross,-0.4,0.1,0.3,cross.png,-0.4.png,,,,,0,2,2,2,0,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.0236859,577.4994935,577.4994935,0.5123938,-0.284259259,-0.028703704,1,0,0,image_left_es,left,0.1,cross,-1,-1,-1,578.5657489,578.5657489,579.0696805,579.0696805,Rashmi,1,2023-04-14_15h06.42.265,EE_trial,,,
Rashmi_EE_trial_2023-04-14_15h06.42.265.csv,,,,,,,5,square,0,0.6,0.5,square.png,0.png,,,,,0,2,2,2,0,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.0696805,579.5662658,579.5662658,0.5151925,-0.284259259,-0.028703704,1,0,0,image_left_es,left,0.6,square,1,-1,1,580.7993856,580.7993856,581.3006083,581.3006083,Rashmi,1,2023-04-14_15h06.42.265,EE_trial,,,
Rashmi_EE_trial_2023-04-14_15h06.42.265.csv,,,,,,,5,triangle,0.8,0.4,0.9,triangle.png,0.8.png,,,,,0,2,2,2,0,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.3006083,581.7999446,581.7999446,0.513182,0.478703704,-0.131481481,1,0,0,image_right_es,right,0.9,0.8,-1,1,1,586.7330695,586.7330695,587.236256,587.236256,Rashmi,1,2023-04-14_15h06.42.265,EE_trial,,,
Rashmi_EE_trial_2023-04-14_15h06.42.265.csv,,,,,,,5,square,0.2,0.6,0.2,square.png,0.2.png,,,,,0,2,2,2,0,3,3,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.236256,587.7327492,587.7327492,0.5146701,-0.282407407,0.030555556,1,0,0,image_left_es,left,0.6,square,-1,-1,-1,590.5991664,590.5991664,591.1005605,591.1005605,Rashmi,1,2023-04-14_15h06.42.265,EE_trial,,,
Rashmi_EE_trial_2023-04-14_15h06.42.265.csv,,,,,,,5,circle,0.2,0.9,0.2,circle.png,0.2.png,,,,,0,2,2,2,0,4,4,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.1005605,591.5998532,591.5998532,0.5138747,-0.286111111,0.015740741,1,0,0,image_left_es,left,0.9,circle,1,-1,1,592.6827192,592.6827192,593.1933416,593.1933416,Rashmi,1,2023-04-14_15h06.42.265,EE_trial,,,
Rashmi_EE_trial_2023-04-14_15h06.42.265.csv,,,,,,,5,triangle,0,0.4,0.5,triangle.png,0.png,,,,,0,2,2,2,0,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.1933416,593.6833584,593.6833584,0.5146405,-0.286111111,0.015740741,1,0,0,image_left_es,left,0.4,triangle,-1,-1,-1,595.8159984,595.8159984,596.325402,596.325402,Rashmi,1,2023-04-14_15h06.42.265,EE_trial,,,
Rashmi_EE_trial_2023-04-14_15h06.42.265.csv,,,,,,,5,circle,0.8,0.9,0.9,circle.png,0.8.png,,,,,0,2,2,2,0,6,6,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.325402,596.8163998,596.8163998,0.512801,0.368518519,-0.208333333,1,0,0,image_right_es,right,0.9,0.8,1,1,1,603.399309,603.399309,603.9028,603.9028,Rashmi,1,2023-04-14_15h06.42.265,EE_trial,,,
Rashmi_EE_trial_2023-04-14_15h06.42.265.csv,,,,,,,5,circle,-0.4,0.9,0.3,circle.png,-0.4.png,,,,,0,2,2,2,0,7,7,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.9028,604.3998727,604.3998727,0.51527,-0.301851852,-0.016666667,1,0,0,image_left_es,left,0.9,circle,-1,-1,-1,605.8992368,605.8992368,606.4036915,606.4036915,Rashmi,1,2023-04-14_15h06.42.265,EE_trial,,,
Rashmi_EE_trial_2023-04-14_15h06.42.265.csv,,,,,,,5,circle,0,0.9,0.5,circle.png,0.png,,,,,0,2,2,2,0,8,8,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.4036915,606.8998234,606.8998234,0.5152118,-0.313888889,-0.026851852,1,0,0,image_left_es,left,0.9,circle,1,-1,1,607.8161614,607.8161614,608.3197833,608.3197833,Rashmi,1,2023-04-14_15h06.42.265,EE_trial,,,
Rashmi_EE_trial_2023-04-14_15h06.42.265.csv,,,,,,,5,cross,0.8,0.1,0.9,cross.png,0.8.png,,,,,0,2,2,2,0,9,9,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.3197833,608.8162499,608.8162499,0.5131166,0.255555556,0.116666667,1,0,0,image_right_es,right,0.9,0.8,-1,1,1,613.5327377,613.5327377,614.0345953,614.0345953,Rashmi,1,2023-04-14_15h06.42.265,EE_trial,,,
Rashmi_EE_trial_2023-04-14_15h06.42.265.csv,,,,,,,5,cross,0.2,0.1,0.2,cross.png,0.2.png,,,,,0,2,2,2,0,10,10,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614.0345953,614.5331957,614.5331957,0.5131272,0.393518519,-0.099074074,1,0,0,image_right_es,right,0.2,0.2,-1,-1,-1,625.5162312,625.5162312,626.0225548,626.0225548,Rashmi,1,2023-04-14_15h06.42.265,EE_trial,,,
Rashmi_EE_trial_2023-04-14_15h06.42.265.csv,,,,,,,5,circle,-0.8,0.9,0.1,circle.png,-0.8.png,,,,,0,2,2,2,0,11,11,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.0225548,626.5164702,626.5164702,0.5135222,-0.275925926,-0.012037037,1,0,0,image_left_es,left,0.9,circle,-1,-1,-1,627.9995074,627.9995074,628.4999511,628.4999511,Rashmi,1,2023-04-14_15h06.42.265,EE_trial,,,
Rashmi_EE_trial_2023-04-14_15h06.42.265.csv,,,,,,,5,square,0.4,0.6,0.7,square.png,0.4.png,,,,,0,2,2,2,0,12,12,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.4999511,628.999521,628.999521,0.5136973,-0.264814815,-0.00462963,1,0,0,image_left_es,left,0.6,square,1,1,1,630.1497629,630.1497629,630.6544365,630.6544365,Rashmi,1,2023-04-14_15h06.42.265,EE_trial,,,
Rashmi_EE_trial_2023-04-14_15h06.42.265.csv,,,,,,,5,square,-0.4,0.6,0.3,square.png,-0.4.png,,,,,0,2,2,2,0,13,13,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.6544365,631.1500829,631.1500829,0.5144066,-0.277777778,-0.009259259,1,0,0,image_left_es,left,0.6,square,-1,-1,-1,632.0829716,632.0829716,632.5895137,632.5895137,Rashmi,1,2023-04-14_15h06.42.265,EE_trial,,,
Rashmi_EE_trial_2023-04-14_15h06.42.265.csv,,,,,,,5,triangle,-0.8,0.4,0.1,triangle.png,-0.8.png,,,,,0,2,2,2,0,14,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.5895137,633.0835473,633.0835473,0.51396,-0.315740741,0.096296296,1,0,0,image_left_es,left,0.4,triangle,1,-1,1,634.8184162,634.8184162,,,Rashmi,1,2023-04-14_15h06.42.265,EE_trial,,,
Rashmi_EE_trial_2023-04-14_15h06.42.265.csv,,,,,,,5,cross,-0.8,0.1,0.1,cross.png,-0.8.png,,,,,0,2,2,2,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.3369967,635.8167255,635.8167255,0.5086232,-0.337037037,0.003703704,1,0,0,image_left_es,left,0.1,cross,-1,-1,-1,636.9493194,636.9493194,637.4494196,637.4494196,Rashmi,1,2023-04-14_15h06.42.265,EE_trial,,,
Rashmi_EE_trial_2023-04-14_15h06.42.265.csv,,,,,,,5,triangle,0.2,0.4,0.2,triangle.png,0.2.png,,,,,0,2,2,2,0,16,16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637.4494196,637.9508234,637.9508234,0.5152803,-0.337037037,0.003703704,1,0,0,image_left_es,left,0.4,triangle,1,-1,1,639.0834363,639.0834363,639.5838523,639.5838523,Rashmi,1,2023-04-14_15h06.42.265,EE_trial,,,
